x1,x2,y
-1.0530926952172062,1.520625615355595,1
-2.050291221657221,-1.2736538289320254,0
-1.5262796112322026,-1.0511728585549682,0
1.9674515284864207,-2.040036603243118,1
1.6440509384318809,-2.190016362856918,1
1.9015162692737817,-1.9393948921234787,1
-1.67387184696077,-1.0770300455053026,0
0.9023538300295372,2.156541008076348,0
-0.9543751270705594,-0.4000382200939683,0
-1.7906814538330882,-1.342252059906498,0
-2.127395854298949,-1.6911931747208946,0
-1.4558846149395557,-1.475728481286689,0
-1.1911578735328678,1.599088571137156,1
-1.3004311769014505,1.651499653626501,1
1.8544784668547238,-1.6298645194614572,1
1.1615309813962857,-1.6350665726557474,1
1.565206191041003,1.822111931522227,0
-1.425598454422761,1.654509316985549,1
-2.190813891196499,-2.1004188709059446,0
-2.228623698997878,-1.5817146961125932,0
1.7925543952620184,1.3800535449962252,0
0.8857464609419048,1.696973496780233,0
-2.1520536777708816,1.7643309988652325,1
-1.624011390909485,1.256490774553841,1
-1.195923801445521,0.724567300031188,1
-1.7592955342250525,-0.6278940189689453,0
-1.3734973438386686,1.3459082765050934,1
1.2760941245179866,1.6587145677308723,0
-1.4525256375300613,1.3711867219939022,1
-1.3715503828379454,1.218986329268102,1
0.7521170675108922,1.8776443595445582,0
-1.1558214980218708,-1.593026213746142,0
1.5394498059961002,-0.6530853157882576,1
2.283933395955946,2.0244937131270007,0
1.4122234693235,-1.6216112214192697,1
1.849088260282357,-2.475764439829933,1
-1.023092694369459,-1.3627159079110753,0
1.035713414183432,1.4574040378874962,0
1.2829707013614686,0.39348090586578155,0
-1.1994344132382366,2.224566351654186,1
-1.312167318978826,-1.5603093023581431,0
-1.3768828748475244,-1.5850865711934767,0
-1.239509020466305,-1.3792662671537528,0
1.4352672229039765,-0.9922180278783401,1
1.3061965445756802,-1.5870933935912377,1
-1.6829540249139732,1.5320051708966322,1
-1.7140381696609193,-1.5899318765784245,0
-1.5169439242322977,1.6124674325286132,1
-1.361784877147044,1.130823646593859,1
1.2948232619002544,1.5207529211330952,0
2.144475172745292,0.5815759906503741,0
-1.6707879918533173,2.104451519997783,1
0.46388136269700864,1.3617074619223926,0
2.400668023834606,-1.9435583893493549,1
-1.3902661432204932,-1.0617608975031043,0
-1.0645750194907757,1.7115979397223187,1
1.1408880728886346,-1.3435662726471058,1
-1.7783182658455283,-1.8433894602466419,0
-0.7451560757814333,1.465424268325904,1
2.0739288296825817,-1.5987722354145424,1
-0.8241174729823157,1.1497620598328147,1
-1.0925793207943082,1.939045030599788,1
1.9557963865620955,-1.2411636311063843,1
-0.7018118370764533,-1.6216529512210924,0
-1.8304622550463638,-1.6344503749280042,0
-1.9244882485542936,-1.8595596260553093,0
-1.0470765551095629,-1.2200425318282426,0
1.4474211674083046,1.60173814965089,0
1.2824604545824845,1.2522180397309084,0
1.528711284421152,1.5534643920589228,0
-1.571816001627205,-1.648538199356457,0
-0.651032756666143,0.9748537513738377,1
1.5115865072126142,2.103923645085544,0
0.05324049808352305,2.239031452557204,1
2.1876848599845697,-1.5230704379538424,1
-1.703691292106342,-2.053631914291928,0
1.8035880927799228,1.141095230540287,0
2.0673058046993944,-0.9971404102973614,1
1.8292851925620732,1.1963228532294852,0
1.0110108712270525,1.3050894936694735,0
2.182832425608736,1.766014438974326,0
1.9885075571746575,-0.8578495155112013,1
1.8098669577696684,-1.587548913158291,1
-1.1052706235487184,1.890256680757719,1
-1.691854552557508,1.3011323205364187,1
1.468484686683301,1.4284335152033734,0
-1.113874403553227,2.1146517009692243,1
-1.306511536114314,2.8311741873653227,1
1.238517924728769,-1.4376858562660872,1
1.1584280368277284,-2.097335875214994,1
1.3338985217774846,2.444248367213673,0
-1.6027334455432156,1.5857809533113076,1
1.5574204793930237,-1.352186074206527,1
1.543221099955471,1.7980129762528028,0
-1.946219867948692,1.423573431364462,1
-2.0529975770656463,-1.3209032422812328,0
0.5534991476995919,0.8756661236052138,0
1.6773463645451847,-1.865123044417623,1
-1.639341740297783,-1.7078915040356808,0
1.554802740217227,0.9124880706688244,0
1.5560891905875978,-1.3529063159164416,1
-1.4126765261443732,-1.869777369171142,0
1.2563227548357898,-0.9443120168156192,1
2.4024634399740004,-1.8395822059582194,1
-1.305205579147145,-2.285191331591597,0
1.5345031609766957,0.3026528429022306,0
-1.4439945214445644,-0.8593847397978948,0
-0.9170794727076406,1.9315015783251526,1
-1.1800641692479374,1.4678565891083146,1
-1.69047849686403,1.8246180245449484,1
-1.0800508836146427,1.6965842638719077,1
1.567829513891605,-1.7007700644278683,1
1.799032555794364,1.4101926741065829,0
1.4223181219932346,-0.54392611046986,1
-1.4715122537706486,2.1254945269049914,1
1.9154474150753251,-1.8311319617960211,1
1.702567869779843,0.30892569938971914,0
-0.974486748247158,1.1618082145404522,1
-1.0222177132298382,1.3174463261362077,1
1.4449539988542501,-0.7520523747691134,1
-1.6777636640066176,1.5025274479034287,1
-1.5366854666507297,-0.41346870945784064,0
1.4138714882141503,-1.4820624168071295,1
1.5019187969740497,1.2930757135220896,0
-1.5536237846363539,-1.2417825330366181,0
1.3521889493411936,-1.922460752681348,1
2.4732779912618814,-2.0102712967219314,1
1.4541696771289851,-1.2834287073536135,1
-1.607443767754221,1.6021129626259887,1
-0.716329204479143,-1.6570497852369117,0
1.3268428387396451,1.550319600163008,0
-1.0163494350430733,0.9480177549903587,1
-2.045090385528425,-1.5654355799586404,0
1.1624911488407261,2.003769244768075,0
-0.9080855271963044,-1.8645516206129678,0
-1.7208414146122541,-1.3710047696370982,0
-2.05473767992197,-0.8400880544760556,0
2.205796567618865,1.8077903287389647,0
-1.1455113192485091,-1.4727672494351098,0
1.764401874427712,1.0631758265870115,0
1.3571437134730453,-1.126784795783826,1
-1.2939553392088843,1.1640993494096963,1
0.7532455826148182,-1.8349133810045535,1
-2.286325811069839,1.1827097300447689,1
1.775655129371684,1.2216390247393811,0
-1.6139423049852688,-1.6917913131799853,0
1.806753313575093,1.3227668836289332,0
-1.9309482063903363,0.7630600324975845,1
1.548463415031221,1.7733309841955902,0
-1.4277778376583075,-2.1411034758681247,0
1.9186531348877296,1.3218993638801724,0
-1.7552994463082832,-2.3143389926633167,0
1.0483409934330838,2.3205282401239455,0
2.213697133709239,-1.6924850423270033,1
-1.8566884046585392,1.5661516847750225,1
-1.7606380748033625,1.459965651174632,1
-1.1182899906553272,1.6766067851278619,1
1.4496284281248066,2.4541424541506163,0
1.9434545186915293,-1.972194204394453,1
-1.6767960880464925,0.7397630144845276,1
0.9334205930531811,-2.004164549689784,1
1.6740114411891278,-1.330689778368182,1
-1.5989644890269885,0.3242412686575835,1
1.0986224054791374,1.690467705120354,0
-2.192238514706924,0.9144587352078337,1
-2.138263221904826,-1.3344026723796585,0
1.6481734017676015,1.5213298550708623,0
1.452137789987676,-1.6366878986220226,1
1.8926798081828449,-1.7679960405117738,1
1.3526785493429008,-1.7783867454140316,1
1.0555285369819407,1.5204410809410633,0
-2.369273360765422,1.342443486615521,1
-1.8330780964182571,-1.118527501010371,0
1.6126321256943126,-1.2964214530488078,1
-2.183737879026984,-1.7921200464471478,0
-1.258366868074269,-1.4578093205854703,0
1.7916786306388874,1.5521388521900736,0
-1.4019631864844657,1.4001301067666199,1
-1.1594645218767734,1.553998196820383,1
1.701858153505951,-0.5278346031395488,1
1.322086795897094,-1.6039234070754824,1
0.3743824171216761,-1.532184328832211,1
1.793887683470993,-1.2504279909565685,1
-1.1260426900729787,-1.5662732040140577,0
1.933199329383855,1.666761236128152,0
1.6545320610507095,1.744540222987017,0
2.0744212457871365,1.1584873031898764,0
1.2546620341700638,2.018366406304902,0
1.804289713728972,1.8237712316257695,0
-1.5654181490309538,-2.055308007799729,0
-1.3788699392407344,1.6612873538297754,1
-2.5028015412356055,-1.361093463348869,0
2.210943173405292,-1.1096186004903517,1
-1.416373857002719,-1.026486032999103,0
1.3830199968338106,-1.564844151243143,1
1.1425854573464882,1.3269096932747533,0
-1.446234211140844,-1.9584940456560385,0
1.928386051858282,-2.0852502295982402,1
1.8598176017363839,1.3820338543521082,0
-0.9940892206476424,-2.00560405412179,0
