x1,x2,y
-2.3647386884452772,-1.8495345687816425,0
-2.3126972382097524,-1.0476298238180701,0
-1.5961430164087906,-1.2200159581733994,0
-1.7394262143124868,-1.5501021806225332,0
-2.454145314550675,-2.26307039688772,0
1.1805665575973983,2.1893897323369638,1
-2.3132649840403476,-1.9888723330173594,0
-1.5042348533988434,-1.8099715120151418,0
-1.6455687503922136,-2.014709834052461,0
-1.3604706213965132,-2.0542326261382304,0
1.890127278339447,0.8386076443690663,1
1.8741597681344138,2.0844862786193623,1
-2.0367703355545763,-3.084725708360836,0
1.7673915917202854,0.5065334672494097,1
1.2485926866559758,2.528764018019903,1
1.6208565008971383,2.072856115393986,1
-1.9050204153285464,-3.3540841947979954,0
-2.763931742813466,-2.526742152541974,0
2.9235627181536175,2.0550022462358015,1
-1.3110459701398036,-1.1164344714474668,0
1.5660024011569813,1.061088455130073,1
2.010877019571353,1.5116566780909655,1
-1.9038238559218401,-1.870292307865199,0
0.5705083213728894,1.7842967961722074,1
1.9680269527280847,2.470647355650504,1
-1.25714286272165,-1.7904453921307233,0
2.3520986584009167,1.9929442664940347,1
2.2188980744034774,1.3624802359109929,1
1.3918308002858168,2.4003902501031935,1
-2.299994246084166,-1.5436497113934948,0
-2.0725447854434735,-2.365875025315116,0
2.4302612201870217,1.433908923957827,1
3.046224395412975,2.4392920019336337,1
-2.4330573492185397,-1.5970417033531987,0
1.9037503332532182,1.9120432485534515,1
1.2337886791108987,1.4087891759337676,1
2.8697862313663567,2.2403617969330516,1
-2.7612604759027075,-1.7167519370820519,0
-1.4176389672881213,-1.6598605319462922,0
2.2897627237802567,1.851873877528755,1
2.015666477808042,1.5301874982288863,1
-1.4066974332212143,-2.553192827618624,0
-1.3089632193102483,-1.8088377518985275,0
-2.573839452106211,-2.0643201229574952,0
2.871697803580762,0.9333735357170508,1
-1.7305833336231744,-1.6476021606282543,0
-2.6620400315739503,-1.5751221226705387,0
2.314024482695377,1.0655406817297384,1
-1.9647720171219207,-2.2104881558557428,0
3.1025504221413964,1.5570392538096496,1
-2.292064342243377,-1.3486211952039149,0
2.529391548604319,1.2320469199007693,1
-2.4985835012508497,-2.307328167221594,0
2.8957029528837084,2.2334570954709068,1
2.753008644480414,1.1032238499996618,1
2.4954051983987036,2.03618139905972,1
-3.1903814136357918,-1.3132901269986,0
-1.4071608088236058,-1.8026088437255612,0
3.2202933228917336,1.6605360125849202,1
-0.9384101178384487,-1.7589896917094565,0
1.6749947011751654,1.432072036066962,1
-2.089689623315243,-1.9030257045319807,0
-2.3799103205623338,-2.3822365224706696,0
2.3270278565614095,1.6641870078875,1
-2.4868014933738585,-2.0297027580180287,0
1.8924237773885961,1.8137614897887213,1
2.6119015167090867,1.86483979921392,1
1.9891769334293583,1.236616191085664,1
-2.937060249593728,-1.628824544833047,0
2.3059277448780224,1.7840402747708934,1
2.3202921735202446,2.6466682791194267,1
-2.2451648462550176,-1.4666201389622286,0
-1.8739764052521903,-2.218331926309297,0
-1.0777403997834751,-2.980875237893068,0
2.638174498607665,1.262116658074894,1
-2.1602807465650957,-1.6020838784252938,0
1.5538978035424693,2.30223878911954,1
-3.40529475686768,-3.3056790927866904,0
2.464616079811578,2.5617321095239207,1
-1.152829224479584,-0.6704503830356339,0
-2.596090897404327,-2.029342686010724,0
2.620139923960467,1.8009562034339353,1
1.5136329607693324,2.4530490091221107,1
2.682608235673801,1.66020652608853,1
-1.523611665245098,-1.99769954783174,0
2.591037499481552,1.896301069484608,1
-1.6045038658758455,-0.1546963553424301,0
2.2464439074121842,1.3425720050542163,1
-1.8720844182404304,-1.6538114179117802,0
1.98845399295202,1.4624743028811664,1
-2.4121882453012318,-3.1059918125615105,0
-1.3039009370383787,-2.3009366440900907,0
-1.8067284159735124,-2.259708049238839,0
2.22386328761714,2.197003668129923,1
2.228953823272863,1.698282983688151,1
2.990383869088358,2.2062655134705844,1
1.8546496426469674,2.8055038235857728,1
