x1,x2,y
-1.5217055054067008,1.0284425999700721,0
1.2214980830753563,-0.08291443224039265,1
0.6933346267680758,2.2980334915298304,0
1.960247122522632,-0.6889202075449619,1
-1.3865499481375294,0.4065395302173573,0
-0.5849058174900446,0.9404134542813763,0
0.4831393700117796,-0.2308128103173962,1
0.2359810989853259,-0.7889829886309312,1
-3.0284473727533903,-0.6219995405207378,0
-1.736685707955609,0.20748937440959941,0
0.30797971331573815,1.9956709615645116,0
-1.7349854121535677,0.23530405566605883,0
-0.9738336566983531,1.0943548434647474,0
1.0740932088985464,-1.0239984177626538,1
0.06855817593177242,-1.4644222475534314,1
-2.068381053695804,-0.15049007794762917,0
1.9204124151766764,0.2757034989425886,1
-0.0048994720308281475,1.6445062739501801,0
-2.278991024164369,-0.017493088247323083,0
1.1509509223323517,-0.1705467957906713,1
0.19571982811106553,2.036923614270436,0
-1.5197754978771827,-0.5927513472775108,0
-1.4356684497346366,1.0725602563654042,0
1.1766413462875005,-0.48017917556154543,1
-2.675648748408329,-0.23380498991556947,0
1.974856569847847,0.8777795785251508,1
0.21022798679958626,-1.2107075148358113,1
2.031674843833127,-0.23927999002557285,1
-0.3903072293475286,-1.7097479784042617,1
2.133285383716025,0.7336759235927653,1
-0.6351435876633909,0.7163199951738591,0
-0.07121636049739649,-1.1079191154603636,1
-2.343952149472892,-0.10214018291244664,0
1.6518317972199112,-0.8851529094280475,1
2.5691322169733333,0.7069151246143286,1
-1.8087041776022643,-0.37098274122964814,0
0.3149052427566389,-1.3410097356080104,1
0.25026415003906055,2.052021685437402,0
-2.27908304588498,-0.6392187870639889,0
3.2645523554231266,0.05451874393150422,1
-3.416204695519505,-0.5945971136525324,0
0.33809086817957934,2.7387227670758287,0
1.250369498988789,-0.2415849716551211,1
-2.109772794092792,-1.870223117810567,1
1.5885293234645752,1.9644178797915726,0
0.37272640858669476,-1.449961691407287,1
0.4197047085541774,1.8018347965278023,0
-0.1069408602474555,-0.8618491059783894,1
-1.6577842212244505,-2.2080271393396043,1
1.5142253527905734,0.10197347847393654,1
2.501233877167314,0.25801734672839777,1
-0.18672957311717625,0.803173109477374,0
-1.5271109772733795,-0.45057595531007427,0
2.9600497971589657,0.010347396043357729,1
-2.5387375251806437,-1.094136279625593,0
0.33454289331574066,1.1264815707601612,0
-2.504854420378551,-0.497128610945749,0
1.404025203349633,2.2909733074992276,0
1.7787524188264896,0.17401578303991466,1
-0.30113584067583204,2.2528766485106297,0
0.795015725875924,-0.19147802756052681,1
0.07549941460264804,1.334456315697171,0
2.8393879239264757,-0.010381886998357251,1
-1.6153698602908344,-2.4450484479709353,1
-0.3011591608485145,-1.0889167929985597,1
-1.6651099817590727,1.092192492636846,0
-0.7952291242542977,0.6915449296146038,0
1.6121363518145395,0.23237875056915652,1
-0.27602760002644816,1.9710806469194861,0
-0.6675694472552731,0.8414286050589284,0
-2.159923831440862,-0.4556788773870068,0
0.5093219465120127,1.862999175803335,0
2.629317071198663,0.6802933848951698,1
-0.5947183675407509,1.37784878872895,0
0.27243776089871974,1.7045239666892709,0
1.4981604103330672,2.310361066291264,0
2.0457028887789424,-0.4999322827559875,1
2.711003594785657,1.2285165431810185,1
-1.5281445741330106,1.0571061410994398,0
-0.462856476272242,-1.090743947369195,1
1.963607671169958,0.4541289597637651,1
1.0217446951467832,2.8799418467577977,0
-2.6889752245097083,-0.35436201030377495,0
-1.5835609069483578,-2.705081975533138,1
-0.33513287817768983,0.8520754004903075,0
1.1771728937742119,-0.6898694371960179,1
1.5599227529408113,2.6286009456790063,0
0.5541699235650283,1.39578927488717,0
-1.7530955666203487,-0.5112680361580593,0
-2.920686765097908,-0.9561164184335662,0
-0.6117319596149069,-1.8385180669259453,1
2.6230295782408497,0.8010557387930471,1
-2.166869154460845,0.6940902110603436,0
-2.3946415754729995,0.5491428089886116,0
-0.7804466866268254,1.4365041937797625,0
-1.740385760063868,0.1284653421253827,0
1.4120944659990577,2.5016502170484,0
-1.187309523831952,-1.869809372879407,1
-2.459720003460605,0.18338219508343992,0
-0.8933297156390972,-1.4381561627358674,1
-0.08532396743606213,-1.528460667595684,1
1.3291008761245744,2.080729848006555,0
-0.8653923803882078,-2.044730368750218,1
-0.6926014729548283,-1.6374002583267826,1
0.6072922669343821,3.082565907951593,0
0.4654814532177799,0.96745035796387,0
-1.6259616894731752,-2.5561787048362654,1
-0.7397580590762036,-1.4520257410114956,1
0.9248949594569994,-0.4146532637044098,1
-0.3101538864082563,-0.9938233947998478,1
0.9194674161485048,-0.774071695595476,1
0.0015687150707492103,-0.7302442304348844,1
0.09917183483335695,-1.2824082191564956,1
-1.9809595350797906,-0.23256122582361408,0
-1.0661677540562953,-1.6856457072293136,1
0.5093125853717759,-0.06089734055331343,1
-1.140830342862134,-2.6860946772217367,1
0.7138056187279798,-0.5648642256163086,1
-0.2754662854437147,-1.9044724157181119,1
2.5432626423688856,-0.06833467037722751,1
-0.175659633093148,1.553373965747148,0
0.6576271773545347,1.7787320539318696,0
1.0071029575235628,2.147482141466822,0
0.5369382349094319,-0.24730744634102472,1
-2.5417047793520715,-0.15649618315817498,0
2.7460938583695422,0.4986665138018248,1
-0.9083719054841323,-2.539454432195618,1
2.266868398657814,0.928129603794961,1
-1.9255240983649018,-0.07250965903456652,0
2.265469548423088,0.37699347705772657,1
1.7334760754863776,-0.3961573198149699,1
1.9007356500716848,-0.027188299756112824,1
-0.5465971257314105,-2.11923062641925,1
0.019092347815371235,1.4627313116201308,0
-1.5122398085608169,-1.8190933671278078,1
1.6423727063006284,-0.42483208027809544,1
-1.589874010802242,-2.1929059997789375,1
1.5743754663139033,-0.09893265742889287,1
-1.3434491751080044,-0.41271577233913137,0
-0.6598670467355718,-2.008990777844471,1
1.4081464554116638,2.166552308644897,0
1.8572938062804123,0.20173655687982717,1
-1.6734977925971732,1.0859867416486626,0
-2.1116452565540045,0.1509759839237279,0
-1.6024922564713668,0.5052832079462246,0
-1.2061890491442167,-2.7723617165074694,1
-0.21929622758207934,1.4691394838722238,0
0.6249268841678207,-0.5624373279528596,1
-0.12001497963560898,-1.7358645842993994,1
-0.9330711184442355,1.2388575932197208,0
0.6969092284365888,-2.007873150558775,1
-1.0439571539989416,-2.2187424135847555,1
1.3333347453071482,2.6953834388778204,0
0.9918113978732367,-0.08979877610203656,1
0.47105589932007014,-0.4108385174890699,1
1.146361289599865,1.3418139264984075,0
-2.7353221687553675,-0.20682139694797697,0
-1.0586395951741219,0.8934898975614132,0
-1.0106067714743976,0.6455308285731196,0
-0.09846815166140742,-1.4708996118952042,1
2.537791495755806,0.3767881866245961,1
1.1900901656240646,-0.8257393339538501,1
1.8281237442109695,0.38717482705871853,1
1.6027766731741886,0.13960249472359418,1
-1.1159570584231389,0.843193983118444,0
0.7952797217585894,-0.5046631102161128,1
1.5700488853739842,2.330260130353026,0
0.9070188755895541,-0.5762849296422685,1
-1.7434748037457857,0.10317386550656196,0
1.4119566298215658,2.510839034723346,0
1.2136400926520547,0.07234090508483992,1
-0.729683200168452,1.2983621166863306,0
-1.1959638481641888,-1.6163839695226248,1
0.6514600575818258,2.791681154789299,0
-1.1154180151083108,-2.2702735256412505,1
-1.1059113123714068,-2.204276796472154,1
-1.463953866671429,-2.317665320678285,1
1.2354377838638078,1.9981544087081788,0
2.9019687746235174,0.8270361715646912,1
-2.5133506783745045,-0.6229746764133905,0
0.8074274650732092,-1.3135821374885739,1
-3.10515908617156,-0.6257708974165008,0
2.8200585396720506,0.9132099702814833,1
0.05103126075064712,1.449112328844921,0
0.7018317526692638,1.6196784248383982,0
1.557145127213432,2.4901263110770384,0
1.01239135501805,-0.42866205555130643,1
-0.23252321780149582,1.4143811826533463,0
-2.7103559114599416,-0.4698297132973685,0
0.4970173695352825,1.7377545283010272,0
-1.393609403059726,0.10643306926141431,0
-0.17794141812574862,1.7720231918111824,0
-2.8741168868154974,-0.1690631417815094,0
-1.303739113113461,-2.546144796962969,1
-1.0489189670702945,1.5574792074766952,0
2.1688759397000754,0.6988818474510542,1
0.5579597571132459,2.2433702386620276,0
0.11738561151103763,1.1367655187935664,0
1.2891281214341366,2.850428169886845,0
2.592072506262637,1.2900757101772466,1
